encounter_id,spawnpoint_id,pokemon_id,latitude,longitude,disappear_time
MzY5NDQ1ODQzNjk0ODgwMDAyOQ==,47041c3bcf7,19,52.6997702381146,16.3910973199632,2016-08-10 22:04:07.740000
ODQ5NjYxNDU3Mzk2MTU2NDg0NQ==,47041c36c13,16,52.7030057121765,16.3822038548172,2016-08-10 22:01:21.260000
ODQzMDAyNTgxMTU1MzE1MTY5Mw==,47041c3ac6d,19,52.6968015781724,16.3866014259381,2016-08-10 22:16:25
OTM0OTAxMDAwMjY1MjQwNzU2NQ==,47041c33f5f,48,52.7024951443336,16.3779294579926,2016-08-10 22:16:41
MTgwMjYzNjE4ODQ5MTIyNTYzNDk=,47041c3409f,10,52.7025575078424,16.3780953166495,2016-08-10 22:03:42.012000
MTQ1NjYwNDc2MDkzMjk2NDE5NDk=,47041c4f46b,133,52.712492594382,16.3922116231391,2016-08-10 22:02:09.740000
OTkwNjM2OTYyNTIxNzA3OTQwNQ==,47041c4ed85,16,52.7126849880968,16.3896431238812,2016-08-10 22:03:03.028000
MTMyODk5MDY2NTQ1MjA0MTA5ODk=,47041c46793,133,52.7107183941477,16.3962448190974,2016-08-10 22:03:55.884000
MTgxMDk4Njg4OTY3MDMwNDc4ODU=,47041c49371,19,52.7116205968782,16.3874589333988,2016-08-10 22:04:09.316000
ODc1MTQxNjE5Mzg1NTE3,47041dcb3a3,13,52.7051716224162,16.3717631608677,2016-08-10 22:17:47
Mzk5MjkyODQyNzQwMTE5NjQ3Nw==,47041dcb02b,16,52.7062910280114,16.3705278958658,2016-08-10 22:04:46.316000
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:18:02
MjAwNDk2MzMwMjExODUyNzIyOQ==,47041c4bb99,21,52.7109898493869,16.382214619554,2016-08-10 22:05:00.612000
MTY3NDI0Mzc4OTYzODQwODI1NzM=,47041c4bc79,16,52.7109231354477,16.3826854340691,2016-08-10 22:04:44.740000
ODU1MzY1MjYzMjA3OTk4NzI2MQ==,47041dcaa3f,16,52.7083042447457,16.3732890152071,2016-08-10 22:05:05.852000
MzkwNjE3OTk4MjM3OTM3MTM4OQ==,47041dba59d,97,52.7183672753144,16.3616493720564,2016-08-10 22:06:37.396000
MTEyMzkyNjk4NDIwMTk5ODk1MzM=,47041c39c69,16,52.7027495511931,16.3894630947496,2016-08-10 22:05:02.500000
ODA2NDI0ODI1NDE0NTIzOTgyMQ==,47041c30c7d,19,52.7008791276981,16.3844864803998,2016-08-10 22:06:53.588000
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,9.0,2016-08-10 22:19:35
ODQzMDAyNTgxMTU1MzE1MTY5Mw==,47041c3ac6d,19,52.6968015781724,16.3866014259381,2016-08-10 22:19:55
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:19:56
OTM0OTAxMDAwMjY1MjQwNzU2NQ==,47041c33f5f,48,52.7024951443336,16.3779294579926,2016-08-10 22:20:10
MTc2OTg5NjQ0OTkyNjQ0ODIwOTM=,47041db71bb,16,52.713502494651,16.3650784146501,2016-08-10 22:20:34
MTgxMDY3MTI0NzM0ODAwNzYwNDU=,47041c45e57,13,52.7118092281252,16.3946084130265,2016-08-10 22:08:25.788000
ODc1MTQxNjE5Mzg1NTE3,47041dcb3a3,13,52.7051716224162,16.3717631608677,2016-08-10 22:21:17
MjMwMzk1NzM0NjU2ODgxNDcxNw==,47041c4a4bf,32,52.7099623193309,16.3815879257065,2016-08-10 22:08:25.532000
MTU1OTkyNDAxMjg3OTA3Mjk5MTc=,47041c49fa7,48,52.7078855583441,16.3835179920174,2016-08-10 22:07:31.836000
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:21:31
MTgyMDg4MDQ4MTExMzAxNzY3NjU=,47041c358c1,13,52.7073540209678,16.3799972578438,2016-08-10 22:08:25.828000
MTMzNjE2ODgzMzkyMTEzOTM4NTM=,47041c4bc0d,16,52.711143579198,16.3829477694414,2016-08-10 22:21:41
Mzg2NjUwMzIxMzUzODEyODM2NQ==,47041db5179,19,52.7106008178855,16.3740496855931,2016-08-10 22:09:29.060000
MTY4MzYxODU2OTY5NTMyMjA0NjE=,47041c4aa89,19,52.7085241736344,16.3759800866172,2016-08-10 22:09:44.356000
NDIyOTg2OTc0ODgxNTU2Mjk3Mw==,47041db5817,19,52.7093032422283,16.371085297116,2016-08-10 22:09:18.844000
MTMxODI0MDQ3MjIxMzAxNzc5ODE=,47041db06fd,16,52.7187829065576,16.3659942626836,2016-08-10 22:07:44.852000
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:23:05
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:23:27
OTM0OTAxMDAwMjY1MjQwNzU2NQ==,47041c33f5f,48,52.7024951443336,16.3779294579926,2016-08-10 22:23:42
MTc2OTg5NjQ0OTkyNjQ0ODIwOTM=,47041db71bb,16,52.713502494651,16.3650784146501,2016-08-10 22:24:09
MTM4MDc1NzM1NzUyODU3NjI1Mw==,47041c467bb,13,52.7104979891742,16.3959823657017,2016-08-10 22:10:25.196000
ODc5MjEwNDgyMDI5MTE4MDM0OQ==,47041c34cd9,16,52.705208763745,16.3733198017858,2016-08-10 22:12:32.868000
NTcwMTk5MTAzNzgzOTAwNDI5,47041dcb3bd,16,52.7051882863007,16.3716454852598,2016-08-10 22:11:19.252000
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:25:07
MTMwOTI3NTQxMTQ3MzU1MDQ4OTM=,47041c4af55,19,52.7092306179694,16.3794794292324,2016-08-10 22:10:13.844000
MTMzNjE2ODgzMzkyMTEzOTM4NTM=,47041c4bc0d,16,52.711143579198,16.3829477694414,2016-08-10 22:25:17
MTU5NjM0ODM3OTgyNDU0MDg5NDE=,47041dae1c1,13,52.7201051222491,16.3724267948325,2016-08-10 22:12:07.716000
ODYzNDA4NjE2Nzk5Njg3NjM4MQ==,47041db6ff1,10,52.7126577490292,16.3655865193943,2016-08-10 22:25:19
NDI2ODcyNTkzODM1NzcyNDc2NQ==,47041db4059,16,52.714017517121,16.3711457792301,2016-08-10 22:13:05.284000
NTY1MTE1MjM1NzAwMjA3MTgx,47041db5693,19,52.7096065701009,16.3731879084361,2016-08-10 22:13:27.340000
MTU0NjQwNTM0NTg2OTk0NzE5ODE=,47041c3562f,13,52.707957946266,16.3775526746264,2016-08-10 22:11:30.140000
MTMwNTUyODA5NzM2MjY5MjE2Mjk=,47041c354f9,16,52.7075756763224,16.3754018403179,2016-08-10 22:11:37.444000
MTE1ODA4ODg3OTMzMjEyMDc5MzM=,47041db0647,19,52.7183542911905,16.3659888354178,2016-08-10 22:13:17.244000
NTg1OTE5MjMzNDY5MDE2ODc3,47041db0705,13,52.7188162293722,16.3657588270406,2016-08-10 22:13:18.356000
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:26:42
MTU3Mzg3NDY4NTEwNjk2Njk1MzM=,47041c312cd,16,52.7018448975947,16.3825186589504,2016-08-10 22:14:39.060000
MjY5OTU1NTcyMjM2MjMxMjI4NQ==,47041c36be3,46,52.7033261868267,16.3817600691291,2016-08-10 22:26:46
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:27:03
MTc2OTg5NjQ0OTkyNjQ0ODIwOTM=,47041db71bb,16,52.713502494651,16.3650784146501,2016-08-10 22:27:41
NzIyNjEzNDM4Njg1OTg4NzAyMQ==,47041c4f2fb,13,52.7123143684807,16.3904401452369,2016-08-10 22:16:15.180000
NjA2NTgwNjE1OTIxMjI2NzE0OQ==,47041c34cbd,19,52.7047969012841,16.3731965932527,2016-08-10 22:28:24
MTQxNzAxMTIwOTQ2NTA4MjgxODk=,47041c36187,19,52.7066122638757,16.3840199894543,2016-08-10 22:13:35.484000
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:28:38
MTIyOTk1MDM2ODY1OTQ1MzU0Njk=,47041c4bc5b,96,52.7108397400095,16.3832739529533,2016-08-10 22:15:25.580000
MTMzNjE2ODgzMzkyMTEzOTM4NTM=,47041c4bc0d,16,52.711143579198,16.3829477694414,2016-08-10 22:28:48
MTQ1MDczMTIyNDUwMzA0NzQzMzM=,47041c495cd,13,52.7112508416976,16.385826589726,2016-08-10 22:15:30.868000
ODYzNDA4NjE2Nzk5Njg3NjM4MQ==,47041db6ff1,10,52.7126577490292,16.3655865193943,2016-08-10 22:28:51
MTc5ODA3NDUwMDA1MjcxNDk5MDE=,47041dcaa9b,13,52.708424701683,16.3742573786142,2016-08-10 22:14:29.164000
MTY4MjE3MTY4MDc1NDAxMzgzMTc=,47041dba405,16,52.7173186182711,16.3617777251561,2016-08-10 22:15:14.324000
OTE3NDk3MDg0NTkzNTY2OTUzMw==,47041dba397,19,52.7169899437072,16.3610661001642,2016-08-10 22:16:30.780000
MTU2NDI0ODExNzI2MTAzNTQ3NDk=,47041dba569,16,52.71843389929,16.3611785199235,2016-08-10 22:16:59.460000
MTAzMTQ1MDA2NDM1MTA2NTQ4Mjk=,47041c44ff9,16,52.7133844068366,16.3986399585669,2016-08-10 22:29:46
NzgzMjEzMzY1NTA2Mzc5ODI4NQ==,47041c30c37,16,52.7006463984487,16.3837053218689,2016-08-10 22:18:55.420000
NTgyODM2NTcyODU1MzUwNDgyOQ==,47041c3bc77,19,52.6993250653347,16.3912092316493,2016-08-10 22:30:17
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:30:21
NjQ5MjQyNDE1OTY4MjgwNTUzMw==,47041c36c2d,19,52.7030803962595,16.3828886387366,2016-08-10 22:16:39.444000
MjY5OTU1NTcyMjM2MjMxMjI4NQ==,47041c36be3,46,52.7033261868267,16.3817600691291,2016-08-10 22:30:24
NTgyODM2NTcyODU1MzUwNDgyOQ==,47041c3bc77,19,52.6993250653347,16.3912092316493,2016-08-10 22:30:37
MTcwNDk5MDE0MjIzMTgyNDYzNw==,47041c30883,133,52.6989280756364,16.384319171319,2016-08-10 22:30:42
MTc0Njg3NjQ2OTQ1NDA5NTY1ODk=,47041c36857,19,52.7042165721457,16.3815359870737,2016-08-10 22:18:03.164000
MTI2NDUwMzU5MzQ0MzIxMzk1MDE=,47041db719b,19,52.7137563138102,16.3651052075834,2016-08-10 22:31:18
MTc2OTg5NjQ0OTkyNjQ0ODIwOTM=,47041db71bb,16,52.713502494651,16.3650784146501,2016-08-10 22:31:18
MTU5NTkzMDkzNjc3MTM5NDE1ODE=,47041c48cf3,19,52.7112034392029,16.3904016870695,2016-08-10 22:19:53.772000
MTYwNTg1OTM2MTU5NTU2OTc4Njk=,47041c45f21,13,52.712237792479,16.3946142013032,2016-08-10 22:16:32.644000
Mjg0NDg3ODU4NDQyNzY2MjIwNQ==,47041c4930f,42,52.7115705423783,16.3878120627558,2016-08-10 22:18:12.828000
NjE1MjIwMzQ0NDQyMjI0NzcyNQ==,47041c493b1,13,52.711237702998,16.3877368736178,2016-08-10 22:16:59.364000
NjA2NTgwNjE1OTIxMjI2NzE0OQ==,47041c34cbd,19,52.7047969012841,16.3731965932527,2016-08-10 22:32:03
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:32:18
MTMzNjE2ODgzMzkyMTEzOTM4NTM=,47041c4bc0d,16,52.711143579198,16.3829477694414,2016-08-10 22:32:26
ODYzNDA4NjE2Nzk5Njg3NjM4MQ==,47041db6ff1,10,52.7126577490292,16.3655865193943,2016-08-10 22:32:45
Mjk0NTExNzM1MDkzMjk0NjI2OQ==,47041db3fff,10,52.7146084846377,16.3706109213164,2016-08-10 22:32:45
OTQ2Nzk2Njk4NzA3NzI0MjA2MQ==,47041c4aba5,16,52.7091231684907,16.3766009877741,2016-08-10 22:18:37.812000
NDY5MTU0MTIxMDY1MzEyMDQxMw==,47041c4aaa1,16,52.7084327685274,16.3754129513507,2016-08-10 22:19:48.772000
MTAzMTQ1MDA2NDM1MTA2NTQ4Mjk=,47041c44ff9,16,52.7133844068366,16.3986399585669,2016-08-10 22:33:49
ODU0OTYwNzMyNDUzMjMzMzE5Nw==,47041c30b2d,19,52.701377928181,16.3858135007797,2016-08-10 22:21:41.396000
Mjg4NjE4MDkxOTc3Njk2NjA1,47041c30b91,16,52.7006543596724,16.3848607544908,2016-08-10 22:34:07
NTgyODM2NTcyODU1MzUwNDgyOQ==,47041c3bc77,19,52.6993250653347,16.3912092316493,2016-08-10 22:34:20
MjY5OTU1NTcyMjM2MjMxMjI4NQ==,47041c36be3,46,52.7033261868267,16.3817600691291,2016-08-10 22:34:26
NTgyODM2NTcyODU1MzUwNDgyOQ==,47041c3bc77,19,52.6993250653347,16.3912092316493,2016-08-10 22:34:41
ODQzMDAyNTgxMTU1MzE1MTY5Mw==,47041c3ac6d,19,52.6968015781724,16.3866014259381,2016-08-10 22:20:42.580000
NjI4NDQyNzc1MTQzMzU3MjEz,47041c34117,46,52.7033478508418,16.3785772036258,2016-08-10 22:20:02.332000
OTQwOTk3NzE2NDAxODg5OTk5Nw==,47041db1121,13,52.7167600108863,16.3693648577295,2016-08-10 22:23:11.012000
NjEzOTYwNTI0MDY0NjcyMjM0OQ==,47041db119f,20,52.716527113922,16.3685835801863,2016-08-10 22:23:02.076000
MTI2NDUwMzU5MzQ0MzIxMzk1MDE=,47041db719b,19,52.7137563138102,16.3651052075834,2016-08-10 22:35:22
OTk0MzM5OTM4OTg0MTUyMDkwOQ==,47041db710b,13,52.7136315238739,16.3647734807933,2016-08-10 22:22:14.028000
NjA2NTgwNjE1OTIxMjI2NzE0OQ==,47041c34cbd,19,52.7047969012841,16.3731965932527,2016-08-10 22:36:04
ODc1MTQxNjE5Mzg1NTE3,47041dcb3a3,13,52.7051716224162,16.3717631608677,2016-08-10 22:23:33.996000
MzIzMzM2MTI1Njk5OTMxNDk=,47041c4a031,96,52.7079399464417,16.3825282355255,2016-08-10 22:22:31.268000
MTI4NDk4NzgwNDQ0NTY0OTk1ODE=,47041c4a089,32,52.7077238577412,16.381629260977,2016-08-10 22:36:20
OTgxMjg5NzMxMDg5NzQyMDI5,47041c4bc19,19,52.7112683023529,16.3832796022698,2016-08-10 22:24:43.876000
ODYzNDA4NjE2Nzk5Njg3NjM4MQ==,47041db6ff1,10,52.7126577490292,16.3655865193943,2016-08-10 22:36:38
Mjk0NTExNzM1MDkzMjk0NjI2OQ==,47041db3fff,10,52.7146084846377,16.3706109213164,2016-08-10 22:36:43
NDE0NDEwOTY5NTk5MDAzMDU0MQ==,47041db53b5,19,52.7105008049406,16.3747558620649,2016-08-10 22:21:47.188000
OTIzODE3OTcxMTA5NzA5MTMyNQ==,47041db5317,19,52.7102260289736,16.3754833574513,2016-08-10 22:22:23.996000
MTEwMjM4MTkwMjgzMjkzMzM4ODU=,47041db5297,19,52.7108583828796,16.3758688774991,2016-08-10 22:24:59.964000
MTY3MDQ1NzYyMTUyNDM3MzIzNjU=,47041c35619,16,52.7080079607974,16.3771996059596,2016-08-10 22:24:11.620000
MTA0ODcyMjA5NDgzMDE0NzMwOQ==,47041db68a1,16,52.7122954748254,16.3675391959283,2016-08-10 22:22:44.004000
NzY2ODQ5NTg0MDY0OTk0Njk=,47041dba79b,52,52.7177012292221,16.3639286903528,2016-08-10 22:22:39.244000
MTIyMzU3MjM4MzQ4MzU3Mzg0OTM=,47041c3777d,13,52.7039068708793,16.3873562606323,2016-08-10 22:24:56.020000
MTA0NzY2MjkzMzgwODc0MTkwMzc=,47041c3a307,16,52.7000995244196,16.3893804608799,2016-08-10 22:37:52
Mjg4NjE4MDkxOTc3Njk2NjA1,47041c30b91,16,52.7006543596724,16.3848607544908,2016-08-10 22:37:56
